65516	Our cat is in the kitchen.	3440224	Yma’gan kath y’n gegin.
66724	I've got a good idea.	1979319	Yma tybyans da dhymm.
66989	What's that?	3421278	Pyth yw henna?
67821	That book is a new book.	3039158	Lyver nowyth yw an lyver na.
67982	The lady that is speaking to that boy is his teacher.	3280881	Y dhyskadores yw an venyn usi ow kewsel orth an maw na.
68207	That boy is speaking English.	2994744	Yma’n maw na ow kewsel Sowsnek.
68247	That woman has two bags.	3012713	Yma dhe’n venyn na dew sagh.
68941	You have a lot of books.	2980439	Yma dhis lies lyver.
68941	You have a lot of books.	3101798	Yma dhywgh lies lyver.
69058	Do you speak Japanese?	3323333	A wre’ta kewsel nihonek?
69208	Do you have any money?	3345427	Eus arghans dhis?
69208	Do you have any money?	3345428	Eus mona dhis?
69208	Do you have any money?	3345429	Eus arghans dhywgh?
69208	Do you have any money?	3345430	Eus mona dhywgh?
69236	Do you have a car?	3014974	Eus dhis karr-tan?
69296	I hope that you'll help me.	3290051	My a wayt y fynnydh ow gweres.
69296	I hope that you'll help me.	3290052	My a wayt y fynnowgh ow gweres.
69521	Are you a student?	2997992	Os ta studhyer?
69668	Are you able to swim?	3280823	A yll’ta neuvya?
69668	Are you able to swim?	3280824	A yll’ta neyja?
69668	Are you able to swim?	3280825	A yllowgh hwi neyja?
69668	Are you able to swim?	3280826	A yllowgh hwi neuvya?
69858	Where did you see Nancy?	3319767	Ple hwelsys ta Nancy?
69858	Where did you see Nancy?	3319769	Ple hwruss’ta gweles Nancy?
70623	What is your name?	3303495	Pyth yw dha hanow?
70623	What is your name?	3303496	Pyth yw agas hanow?
70623	What is your name?	3303497	Py hanow os ta?
70623	What is your name?	3303499	Py hanow owgh hwi?
71396	Do it yourself.	3289906	Gwra e’ dha honan.
239430	Fine, thank you. And you?	3323318	Yn poynt da, meur ras. Ha genes sy?
239578	Where do you live now?	3034015	Ple’th os ta trigys lemmyn?
242126	We have enough food now.	3314954	Yma boos lowr dhyn lemmyn.
242709	It's very cold today.	3289802	Pur yeyn yw hi hedhyw.
242732	It is very cold today.	3289802	Pur yeyn yw hi hedhyw.
242975	You don't need to study today.	3299900	Nyns yw res dhis studhya hedhyw.
243011	Will it rain today?	3040711	A wra glaw hedhyw?
243603	Would you like some sugar?	3313631	A garses ta kavos nebes sugra?
243603	Would you like some sugar?	3313632	A garsewgh hwi kavos nebes sugra?
246441	My name is Edgar Degas.	2980733	Edgar Degas yw ow hanow.
246492	Do I need to go there?	3289964	Yw res dhymm mos ena?
247842	We ate breakfast at seven.	1978995	Ni a dhybras hansel dhe seyth eur.
248073	We were looking at the picture.	3297010	Yth esen ni ow mires orth an lymnans.
248153	We sat in the center of the room.	3280579	Yth esen ni a’gan esedh yn kres an stevel.
248457	We live close to the station.	3290044	Ogas dhe’n gorsav yth on ni trigys.
249763	I have two brothers and one sister.	3290431	Yma dhymm dew vroder hag unn hwor.
250023	Give me a glass of milk.	3339305	Ro dhymm gwedrennas a leth.
250126	Please write a letter to me.	3001023	Skrif dhymm lyther, mar pleg.
250126	Please write a letter to me.	3001024	Skrif dhymm lyther, my a’th pys.
250680	He is my brother.	3301869	Ev yw ow broder.
250680	He is my brother.	3301871	Ow broder yw ev.
250765	My dog has a long tail.	2980737	Yma lost hir dhe’m ki.
250777	My dogs are white.	3033696	Gwynn yw ow heun.
250795	Can you hear me?	2981341	A yll’ta ow klewes?
251080	Where is my car?	2997821	Ple’ma ow harr-tan?
251080	Where is my car?	2997823	Ple’ma ow harr?
251641	My father has many books.	3323193	Yma lies lyver dhe’m tas.
251884	Where's my book?	2997790	Ple’ma ow lyver?
252193	I'm very tired.	3297038	Pur skwith ov vy.
252287	I am a student.	3018808	Studhyer ov.
252432	I was born in Tokyo in 1968.	3280531	Genys veuv yn Tokyo yn 1968.
253848	I have a computer.	3290425	Yma jynn-amontya dhymm.
253848	I have a computer.	3290426	My a’m beus jynn-amontya.
254808	I've seen it.	3018882	My re welas henna.
254835	I don't know that.	3345404	Ny wonn henna.
255264	I found Tony.	3290492	My a gavas Tony.
255347	I have a cat and a dog. The cat is black and the dog is white.	3289934	Yma dhymm kath ha ki. Du yw an gath ha gwynn yw an ki.
255449	I'm a baker.	3278319	Peber ov.
256170	I know how to swim.	3298195	My a wor neuvya.
257193	Never did I tell her that I loved her.	3289961	Bythkweth ny leveris dhedhi my dh’y hara.
257193	Never did I tell her that I loved her.	3289962	Bythkweth ny leveris dhedhi y’s karen.
257299	I have an old bicycle.	3323496	Yma diwros koth dhymm.
257299	I have an old bicycle.	3323498	My a’m beus diwros koth.
257402	I want to drink a cup of tea.	3033574	My a garsa eva hanafas a de.
257749	I met Mary yesterday.	3313806	My a vetyas orth Maria de.
257922	I'm looking for work.	3280774	Yth esov vy ow hwilas hwel dhe wul.
257961	I don't have any children.	3323372	Nyns eus fleghes dhymm.
258049	I was not as strong as my father.	3303524	Nyns en vy mar grev avel ow thas.
258463	I am going to write a letter.	2980450	My a vynn skrifa lyther.
258463	I am going to write a letter.	2980451	Y fynnav skrifa lyther.
258994	I'm not a student.	2981135	Nyns ov studhyer.
259803	I live in Japan.	3290465	Trigys ov yn Nihon.
259803	I live in Japan.	3290466	Yn Nihon yth ov vy trigys.
259830	I do not have to study Japanese.	3289438	Nyns yw res dhymm studhya Nihonek.
260139	I thought he was sick.	3319934	My a brederis y vos klav.
261024	I received a letter from her.	2980699	My a dhegemeras lyther dhyworti.
261221	I love her.	3339214	My a’s kar.
261421	I can jump.	3280856	My a yll lemmel.
261566	I sleep in my room.	3290285	My a gosk y’m chambour.
261623	I live in Hyogo.	2981140	Trigys ov vy yn Hyogo.
261751	I was reading a book.	1979039	Yth esen vy ow redya lyver.
262062	I met a friend.	3297042	My a vetyas orth koweth.
262062	I met a friend.	3297044	My a vetyas orth kothman.
262205	I like traveling.	3280612	My a gar viajya.
262352	I like English, too.	3297087	My a gar Sowsnek ynwedh.
262362	I am a teacher, too.	3326796	My yw dyskador ynwedh.
262362	I am a teacher, too.	3326797	My yw dyskadores ynwedh.
262535	Give us two knives and four forks, please.	3050409	Ro dhyn diw gollel ha peder forgh, mar pleg.
262535	Give us two knives and four forks, please.	3050410	Ro dhyn diw gollel ha peder forgh, my a’th pys.
262535	Give us two knives and four forks, please.	3050412	Rewgh dhyn diw gollel ha peder forgh, mar pleg.
262535	Give us two knives and four forks, please.	3050413	Rewgh dhyn diw gollel ha peder forgh, ni a’gas pys.
263714	Have you heard about the accident?	3280878	A wruss’ta goslowes a-dro dhe’n droglam?
267106	It's too hot.	3280763	Re domm yw.
267130	I have to write a letter.	2997913	Res yw dhymm skrifa lyther.
267179	Help me, please.	3290479	Gwra ow gweres, mar pleg.
267664	The kitten was drinking milk under the table.	3438225	Yth esa an kathik owth eva leth yn-dann an voos.
268563	Plants grow.	3298181	Losow a dyv.
270771	I would like some more water.	3281019	My a garsa kavos nebes moy a dhowr.
270772	I'd like some more water.	3281019	My a garsa kavos nebes moy a dhowr.
271595	What is the exact time?	3281014	Py eur yw hi poran?
272491	I lost my ticket. What should I do?	3280810	My a gollas ow thokyn. Pyth yw res dhymm y wul?
276206	Who wrote this letter?	3296913	Piw a skrifas an lyther ma?
278157	The birds sang.	3039179	An ydhyn a gana.
278160	The birds are singing.	3039193	Yma’n ydhyn ow kana.
278465	I see your cat in the garden.	3290501	My a wel dha gath y’n lowarth.
278465	I see your cat in the garden.	3290506	My a wel agas kath y’n lowarth.
284523	He could do it.	3289467	Ev a allsa y wul.
284644	He has two daughters.	2980327	Yma dhodho diw vyrgh.
284712	He has another son.	3298720	Yma dhodho mab aral.
287637	What is his name?	3303511	Pyth yw y hanow?
288742	He wants to meet you.	3319006	Ev a vynn metya orthis.
288742	He wants to meet you.	3319007	Ev a vynn metya orthowgh.
288763	He is going to help you.	3326987	Ev a vynn dha weres.
288910	He bought an English book at a bookstore.	3289342	Ev a brenas lyver a-dro dhe Sowsnek yn lyverji.
288910	He bought an English book at a bookstore.	3289350	Ev a brenas lyver Sowsnek yn lyverji.
288965	It is said that he is in Britain.	3319778	Y leverir yma ev yn Breten Veur.
289638	I have three dogs.	3297020	Yma tri hi dhymm.
289812	He doesn't like coffee.	3310720	Nyns yw da ganso koffi.
292479	He was playing the piano.	3323387	Yth esa ow seni an piano.
293245	He would often swim in this river.	3289990	Ev a wre neuvya y’n avon ma yn fenowgh.
293398	He drank a bottle of wine.	3296969	Ev a wrug eva botellas a win.
294041	He has to speak English.	2994825	Res yw dhodho kewsel Sowsnek.
294266	How strong he is!	3327150	Ass yw a krev!
294392	Is he at home?	3313665	Usi ev tre?
295884	He will come after all.	3298273	Wortiwedh y teu va.
297979	He is my father.	3298330	Ow thas yw.
298009	He is my friend.	3280995	Ow hothman yw.
298140	He came here to help me.	3289920	Ev a dheuth omma rag ow gweres.
298140	He came here to help me.	3289921	Ev a dheuth omma dhe’m gweres.
303125	He cannot come, he is ill.	3018491	Ny yll ev dos; klav yw.
303148	He could not come because he was ill.	3313614	Ny ylli dos drefen y vos klav.
303258	He was sitting on the quay.	3289501	Yth esa va a’y esedh war an kay.
304892	Nobody is cleverer than he.	3290277	Nyns yw den vyth moy skentel agesso.
305061	They have two sons and one daughter.	3113590	Yma dhedha dew vab hag unn vyrgh.
305084	They have two daughters.	2983138	Yma dhedha diw vyrgh.
305361	They went fishing.	2980834	I eth dhe byskessa.
308673	Where did you see her?	3320849	Ple y’s gwelsys?
308673	Where did you see her?	3320851	Ple y’s gwelsowgh?
309045	Her cheeks were red.	3280858	Rudh o hy diwvogh.
309712	Is her father a teacher?	2981376	Yw hy thas dyskador?
310059	She has ten children.	3050384	Yma dhedhi deg flogh.
310161	She is thirty-one.	2997794	Hi yw unnek bloodh warn ugens.
310683	She isn't poor.	3313750	Nyns yw boghosek.
311854	She is crying.	2997798	Yma hi owth ola.
312528	Isn't she a doctor?	3319826	A nyns yw hi medhoges?
312531	She will become a doctor.	3281003	Hi a vynn dos ha bos medhoges.
312846	Is she at home?	3313667	Usi hi tre?
313030	She sang happily.	3313783	Hi a ganas yn lowen.
313532	She is five years old.	2980396	Hi yw pymp bloodh.
313730	She is wearing a white dress today.	3280992	Yma hi ow kwiska pows wynn hedhyw.
315744	She likes nobody and nobody likes her.	2997256	Ny gar hi den vyth ha ny’s kar den vyth.
316154	She went shopping.	3323483	Hi eth dhe brenassa.
318495	The sand on the beach was white.	3040705	Gwynn o an tewes war an treth.
319265	Father is busy writing letters.	3289800	Bysi yw Tas ow skrifa lytherow.
319471	Can I go out of the room?	3296945	A allav vy mos yn-mes a’n stevel?
319512	There isn't anyone in the room.	3323088	Nyns eus den vyth y’n stevel.
320792	My mother cannot drive a car.	3303534	Ny wor ow mamm lewya karr-tan.
320879	My mother cooks well.	3321254	Ow mamm a gegin yn ta.
321315	I wrote this book.	3323298	My a skrifas an lyver ma.
321315	I wrote this book.	3323306	An lyver ma a skrifis.
321870	I want to sleep.	3018900	My a garsa koska.
322029	He doesn't like us.	2980546	Nyns on da ganso.
322362	Every week he goes fishing.	3014874	Pub seythen yth a dhe byskessa.
322736	I couldn't sleep.	3323435	Ny yllyn koska.
322736	I couldn't sleep.	3323441	Ny yllis koska.
322866	He had one daughter.	2980735	Yth esa dhodho unn vyrgh.
322941	My name is Ichiro Tanaka.	3326110	Ichiro Tanaka yw ow hanow.
323258	It may rain tomorrow.	3280836	Martesen y hwra glaw a-vorow.
323278	Tomorrow is a holiday.	3304381	Dy’gol vydh a-vorow.
323278	Tomorrow is a holiday.	3304382	A-vorow y fydh dy’gol.
323299	It'll snow tomorrow.	3290519	Y hwra ergh a-vorow.
324546	Where is the post office?	1979122	Ple'ma'n sodhva bost?
325641	Hands up!	3313811	Diwla yn-bann!
327396	When I woke up, I was in the car.	3323307	Pan dhifunis, yth esen y’n karr-tan.
329713	Good morning!	3018757	Myttin da!
332180	I don't want to work.	3321272	Ny vynnav oberi.
333156	Good evening.	3018753	Gorthugher da!
340475	I am French.	3051692	Frynk ov.
349064	I don't know.	3003012	Ny wonn.
356200	Who are you?	3290517	Piw os?
356200	Who are you?	3290518	Piw os ta?
356200	Who are you?	3290528	Piw owgh?
370647	The door is open.	3290060	Ygor yw an daras.
370706	Where is your house?	3075151	Ple’ma dha ji?
370706	Where is your house?	3075160	Ple’ma agas chi?
370708	Where do you live?	3075166	Ple’th os ta trigys?
370754	You are rich.	3298718	Rych os.
370754	You are rich.	3298719	Rych owgh.
371409	He is ill.	3018957	Klav yw.
371409	He is ill.	3018958	Ev yw klav.
372414	The sun is shining.	3319764	Yma’n howl ow splanna.
373320	How are you?	1979970	Fatla genes?
374827	Thank you!	2997943	Meur ras!
374827	Thank you!	2997944	Gromerci!
380143	No one knows her name.	3344669	Ny wor den vyth hy hanow.
380144	No one knows their name.	3344683	Ny wor den vyth aga hanow.
392210	What is this?	3421285	Pyth yw hemma?
392517	If you smile, I'll be happy.	3289819	Mar minhwerthydh, lowen vedhav.
392517	If you smile, I'll be happy.	3289821	Mar kwre’ta minhwerthin, lowen vedhav.
397714	I am tired.	3280883	Skwith ov.
400395	Speaking English isn't easy.	3289773	Nyns yw es kewsel Sowsnek.
401801	Why did you do that?	3034083	Prag y hwruss’ta henna?
403370	I'm behind him.	2991592	Yth esov war y lergh.
404646	Because he's sick, he can't come.	3018493	Ny yll ev dos drefen y vos klav.
405764	He's eating an apple.	2999785	Yma va ow tybri aval.
405766	She's eating an apple.	2999786	Yma hi ow tybri aval.
405767	They're eating apples.	2999779	Ymons i ow tybri avalow.
405769	We're eating apples.	2999789	Yth eson ni ow tybri avalow.
406040	I will give him the book tomorrow.	3344623	My a vynn ri dhodho an lyver a-vorow.
406040	I will give him the book tomorrow.	3344624	A-vorow y fynnav ri dhodho an lyver.
406041	I will give her the book tomorrow.	3344626	My a vynn ri dhedhi an lyver a-vorow.
406041	I will give her the book tomorrow.	3344627	A-vorow y fynnav ri dhedhi an lyver.
408058	I gave the books to this student.	3299877	My a ros an lyvrow dhe’n studhyer ma.
408293	What's your name?	3303495	Pyth yw dha hanow?
410534	Does she like oranges?	3280577	Yw da gensi owravalow?
413024	I'm doing this for you.	3296932	Yth esov ow kul hemma ragos.
413058	Are you married?	3290530	Os ta demedhys?
413731	One, two, three, four, five, six, seven, eight, nine, ten.	3018772	Onen, dew, tri, peswar, pymp, whegh, seyth, eth, naw, deg.
413731	One, two, three, four, five, six, seven, eight, nine, ten.	3018773	Onan, dew, tri, peswar, pymp, hwegh, seyth, eth, naw, deg.
413821	What's this?	3421285	Pyth yw hemma?
418624	There's no one in the room.	3323088	Nyns eus den vyth y’n stevel.
418870	I continued working.	3280452	My a besyas oberi.
419711	We only have tea.	3289354	Nyns eus dhyn marnas te.
419711	We only have tea.	3289355	Nyns eus genen marnas te.
421681	I started writing the book.	3033695	My a dhallathas skrifa an lyver.
422356	My eyes are blue.	3051698	Glas yw ow dewlagas.
423144	There's no beer here.	2997989	Nyns eus korev omma.
423405	It's hot.	3290450	Tomm yw.
425699	It will snow tomorrow.	3290519	Y hwra ergh a-vorow.
426950	Good night!	2997370	Nos da!
427830	This book belongs to Tony.	2994834	Yma’n lyver ma dhe Tony.
430660	Give me the spoon.	3280732	Ro dhymm an lo.
431583	Would you like anything to drink?	1979129	A vynn'ta kavos neppyth dhe eva?
433492	Of course.	3289938	Heb mar.
434242	Are you hungry?	3101812	Os ta gwag?
434242	Are you hungry?	3101813	Eus nown dhis?
434242	Are you hungry?	3101816	Eus nown dhywgh?
434410	Can you help me?	3290471	A yll’ta ow gweres?
434410	Can you help me?	3290472	A yllowgh ow gweres?
434638	Does anyone here speak English?	3289813	Eus nebonan omma a gowsso Sowsnek?
435024	He washes himself.	3323309	Ev a omwolgh.
436243	How old are you?	3290419	Pes bloodh os ta?
436243	How old are you?	3290420	Pes bloodh owgh?
436371	I am happy.	2997807	Lowen ov vy.
436371	I am happy.	2997808	Lowen ov.
436371	I am happy.	2997809	Yth ov vy lowen.
436445	I am too short.	1979344	My yw re verr.
436465	I bought nine flowers.	2980758	My a brenas naw flour.
436517	I do not sleep well.	3296963	Ny goskav yn ta.
436861	I need money.	3344733	Edhom yw dhymm a vona.
436861	I need money.	3344734	Edhom yw dhymm a arghans.
438940	We are happy.	3014889	Lowen on ni.
439346	Bill has a lot of friends.	3303428	Yma lies kothman dhe Wella.
439346	Bill has a lot of friends.	3303430	Yma lies koweth dhe Wella.
439346	Bill has a lot of friends.	3303436	Yma lies kowethes dhe Wella.
441581	I have a dog and a cat.	3017265	Yma dhymm ki ha kath.
442070	What's the weather like?	1979985	Fatel yw an gewer?
442090	It's as cold as ice.	3280997	Mar yeyn avel yey yw.
445021	What are you cooking?	3304553	Pyth esos ta ow kegina?
449111	Your dog is here.	3034059	Yma dha gi omma.
449205	Everybody knows that.	3295692	Pubonan a wor henna.
453869	I have two brothers and a sister.	3290431	Yma dhymm dew vroder hag unn hwor.
454007	My father has a lot of books.	3323193	Yma lies lyver dhe’m tas.
456133	It is too late.	3290480	Re dhiwedhes yw.
456237	It's raining.	3289805	Yma ow kul glaw.
456587	Pablo and María were here.	3280511	Yth esa Pablo ha María omma.
458061	I'm really sorry!	3319710	Pur dhrog yw genev!
460332	Jorge can speak four languages.	2983144	Jori a wor kewsel peder yeth.
460332	Jorge can speak four languages.	2983145	Jori a wor kewsel peswar tavas.
461932	She said that he was handsome.	3289164	Hi a leveris y vos teg.
463308	This is my brother.	3301868	Hemm yw ow broder.
463308	This is my brother.	3301877	Ow broder yw hemma.
464478	Well done!	3018976	Gwrys yn ta!
464592	What is that?	3421278	Pyth yw henna?
469126	She's my sister.	3301883	Ow hwor yw hi.
469126	She's my sister.	3301884	Hi yw ow hwor.
470858	Do you have any sisters?	3101788	Eus dhis hwerydh?
470858	Do you have any sisters?	3101790	Eus dhywgh hwerydh?
